Chr1	3709016	3711211
Chr1	3713653	3713686
Chr1	3718637	3720114
Chr1	3723166	3724313
Chr1	3729284	3732149
Chr1	3733930	3735828
Chr1	3736828	3737892
Chr1	3742067	3742693
Chr1	3744539	3748864
Chr1	3752620	3755287
Chr1	3758620	3764545
Chr1	3774641	3779633
Chr1	3782004	3783690
Chr1	3786243	3804527
Chr1	3811069	3811148
Chr1	3812069	3818045
Chr1	3818774	3819066
Chr1	3819782	3820167
Chr1	3824523	3827038
Chr1	3830347	3830491
Chr1	3831846	3835128
Chr1	3838211	3842752
Chr1	3845541	3846180
Chr1	3850245	3855045
Chr1	3856060	3858823
Chr1	3861839	3864259
Chr1	3868543	3870733
Chr1	3874321	3875760
Chr1	3900085	3901383
Chr1	3901836	3903489
Chr1	3904910	3905248
Chr1	3907429	3917917
Chr1	3920458	3921355
Chr1	3923134	3924362
Chr1	3926556	3927449
Chr1	3929447	3932328
Chr1	3933352	3937748
Chr1	3938912	3939130
Chr1	3942405	3953038
Chr1	3955491	3958209
Chr1	3962125	3962464
Chr1	3963568	3975901
Chr1	3984922	3986611
Chr1	3995398	4003658
Chr1	4004946	4023145
Chr1	4023442	4024854
Chr1	4030589	4033750
Chr1	4037473	4051855
Chr1	4057690	4059509
Chr1	4063190	4063703
Chr1	4066374	4066622
Chr1	4067218	4068616
Chr1	4070372	4073675
Chr1	4076438	4081315
Chr1	4082680	4091067
Chr1	4094859	4095855
Chr1	4096249	4099382
Chr1	4101882	4106827
Chr1	4108541	4110379
Chr1	4112127	4116450
Chr1	4116943	4118040
Chr1	4122579	4123419
Chr1	4126379	4133702
Chr1	4140633	4143350
Chr1	4150414	4152863
Chr1	4154680	4160945
Chr1	4165165	4167510
Chr1	4171559	4175050
Chr1	4177259	4179158
Chr1	4181434	4187492
Chr1	4191715	4196936
Chr1	4198833	4199412
Chr1	4201316	4208552
Chr1	4213302	4215031
Chr1	4217547	4232099
Chr1	4233560	4234513
Chr1	4244531	4245416
Chr1	4249851	4253837
Chr1	4259626	4264246
Chr1	4270356	4272796
Chr1	4276333	4278870
Chr1	4279113	4281713
Chr1	4283625	4284625
Chr1	4288083	4291013
Chr1	4291325	4297866
Chr1	4302381	4304784
Chr1	4305167	4306881
Chr1	4309963	4313644
Chr1	4315834	4317973
Chr1	4318780	4322726
Chr1	4326342	4326577
Chr1	4328863	4329151
Chr1	4338486	4340848
Chr1	4356468	4357723
Chr1	4361055	4363127
Chr1	4366827	4368737
Chr1	4369265	4374128
Chr1	4394083	4395153
Chr1	4397000	4397651
Chr1	4402081	4402619
Chr1	4407292	4415415
Chr1	4416132	4417282
Chr1	4419160	4421317
Chr1	4423107	4423891
Chr1	4426884	4431531
Chr1	4433679	4434088
Chr1	4437971	4440900
Chr1	4441368	4444669
Chr1	4448386	4449031
Chr1	4449876	4453716
Chr1	4454004	4454754
Chr1	4457084	4459083
Chr1	4484478	4485746
Chr1	4490158	4491055
Chr1	4491481	4493364
Chr1	4497627	4497718
Chr1	4504407	4504619
Chr1	4505211	4509224
Chr1	4513098	4514297
Chr1	4520613	4527985
Chr1	4532893	4534020
Chr1	4540216	4542295
Chr1	4546560	4551111
Chr1	4554640	4559005
Chr1	4559950	4566303
Chr1	4568617	4571783
Chr1	4572218	4572447
Chr1	4573409	4575711
Chr1	4576155	4581147
Chr1	4584690	4587085
Chr1	4587835	4590919
Chr1	4591372	4596059
Chr1	4596812	4599776
Chr1	4603027	4603846
Chr1	4610002	4611066
Chr1	4612048	4614881
Chr1	4615827	4621676
Chr1	4631365	4642300
Chr1	4643110	4644060
Chr1	4644696	4646426
Chr1	4648260	4650094
Chr1	4651961	4662838
Chr1	4664301	4673399
Chr1	4684865	4688107
Chr1	4693114	4697313
Chr1	4699792	4713522
Chr1	4713924	4714467
Chr1	4718746	4724180
Chr1	4724759	4726658
Chr1	4731243	4732051
Chr1	4733048	4734011
Chr1	4737606	4738904
Chr1	4744591	4747120
Chr1	4748910	4753605
Chr1	4756578	4758724
Chr1	4758988	4759945
Chr1	4760712	4761303
Chr1	4767339	4768734
Chr1	4782706	4786477
Chr1	4787242	4791836
Chr1	4795348	4796154
Chr1	4798479	4800246
Chr1	4802179	4807984
Chr1	4808500	4816844
Chr1	4818962	4820103
Chr1	4823129	4826589
Chr1	4828735	4837003
Chr1	4838215	4840353
Chr1	4845339	4849900
Chr1	4852193	4852429
Chr1	4854566	4857086
Chr1	4863438	4863877
Chr1	4867115	4872118
Chr1	4873806	4879206
Chr1	4885949	4891515
Chr1	4896876	4905500
Chr1	4909514	4909889
Chr1	4914370	4917883
Chr1	4919224	4932497
Chr1	4938594	4938910
Chr1	4941835	4949046
Chr1	4951126	4971170
Chr1	4973555	4976090
Chr1	4976585	4979097
Chr1	4980028	4980669
Chr1	4981944	4982141
Chr1	4985143	4987703
Chr1	4988201	4991512
Chr1	4993868	5002117
Chr1	5005727	5010047
Chr1	5012395	5014608
Chr1	5015256	5016278
Chr1	5020150	5021087
Chr1	5025720	5028288
Chr1	5037189	5037237
Chr1	5040698	5052992
Chr1	5055753	5060415
Chr1	5065236	5073415
Chr1	5074930	5085832
Chr1	5086559	5099500
Chr1	5105923	5109948
Chr1	5117013	5128148
Chr1	5128667	5131470
Chr1	5132918	5138462
Chr1	5140925	5148693
Chr1	5150648	5163290
Chr1	5168424	5171226
Chr1	5171814	5173554
Chr1	5174272	5176245
Chr1	5183614	5190926
Chr1	5191415	5195717
Chr1	5196952	5201861
Chr1	5204046	5210467
Chr1	5213292	5213931
Chr1	5216703	5218541
Chr1	5220398	5227043
Chr1	5229966	5236622
Chr1	5244520	5246502
Chr1	5251192	5251887
Chr1	5253124	5256633
Chr1	5257326	5258255
Chr1	5261017	5261188
Chr1	5262898	5263421
Chr1	5266102	5270102
Chr1	5275678	5281181
Chr1	5281505	5288134
Chr1	5293325	5307411
Chr1	5318623	5328817
Chr1	5335518	5336703
Chr1	5337330	5339443
Chr1	5339729	5352368
Chr1	5353612	5361439
Chr1	5362677	5369401
Chr1	5369891	5373581
Chr1	5374794	5384195
Chr1	5385088	5386994
Chr1	5388128	5389732
Chr1	5394414	5401400
Chr1	5402015	5403301
Chr1	5404567	5406006
Chr1	5412769	5413598
Chr1	5416935	5417183
Chr1	5418745	5424058
Chr1	5424571	5426517
Chr1	5430614	5435442
Chr1	5442651	5442856
Chr1	5446266	5454553
Chr1	5455691	5464109
Chr1	5467442	5470118
Chr1	5473013	5478475
Chr1	5479836	5485563
Chr1	5487417	5490622
Chr1	5491360	5493185
Chr1	5499451	5507001
Chr1	5509548	5510515
Chr1	5514480	5530496
Chr1	5533609	5540628
Chr1	5541520	5543647
Chr1	5544544	5549618
Chr1	5551003	5559547
Chr1	5568844	5578752
Chr1	5585267	5591696
Chr1	5599234	5600027
Chr1	5600869	5616359
Chr1	5616893	5639768
Chr1	5641495	5652592
Chr1	5655352	5663322
Chr1	5668903	5668987
Chr1	5671470	5675584
Chr1	5679551	5685593
Chr1	5686401	5689888
Chr1	5690347	5693663
Chr1	5693990	5695272
Chr1	5695584	5699650
Chr1	5707758	5718882
Chr1	5724184	5727325
Chr1	5729756	5731782
Chr1	5734320	5736298
Chr1	5740751	5748868
Chr1	5749270	5750066
Chr1	5750435	5750702
Chr1	5751035	5757490
Chr1	5758607	5759817
Chr1	5760234	5760480
Chr1	5764641	5764651
Chr1	5767959	5768208
Chr1	5769462	5770149
Chr1	5772034	5773299
Chr1	5774192	5774280
Chr1	5778466	5789308
Chr1	5791121	5794746
Chr1	5797674	5799606
Chr1	5801142	5808044
Chr1	5808340	5809556
Chr1	5811617	5814777
Chr1	5819207	5820254
Chr1	5822506	5823868
Chr1	5828251	5828552
Chr1	5830832	5833612
Chr1	5834107	5837474
Chr1	5839898	5841735
Chr1	5843574	5844701
Chr1	5848945	5856466
Chr1	5857920	5861815
Chr1	5863794	5865388
Chr1	5869482	5875785
Chr1	5877849	5884005
Chr1	5884572	5890604
Chr1	5898224	5899554
Chr1	5909595	5911502
Chr1	5916819	5918162
Chr1	5919212	5921758
Chr1	5934186	5934572
Chr1	5939527	5945632
Chr1	5954387	5961693
Chr1	5965740	5968818
Chr1	5972489	5983580
Chr1	5985875	5990952
Chr1	5991834	5994785
Chr1	5995455	6000332
Chr1	6002858	6003523
Chr1	6004869	6004878
Chr1	6007163	6007817
Chr1	6009027	6010735
Chr1	6011894	6017741
Chr1	6022156	6025073
Chr1	6029649	6031024
Chr1	6032833	6037422
Chr1	6039070	6057439
Chr1	6059109	6063478
Chr1	6063934	6065682
Chr1	6066478	6068797
Chr1	6071736	6076687
Chr1	6078711	6094691
Chr1	6096528	6108957
Chr1	6111317	6112800
Chr1	6125531	6129329
Chr1	6129737	6132289
Chr1	6132533	6134201
Chr1	6139189	6139581
Chr1	6142129	6163186
Chr1	6166385	6171721
Chr1	6173186	6182162
Chr1	6182516	6183124
Chr1	6183625	6185621
Chr1	6186317	6188517
Chr1	6189219	6191930
Chr1	6193745	6199157
Chr1	6200399	6221635
Chr1	6224329	6242494
Chr1	6244969	6247410
Chr1	6253398	6253720
Chr1	6257198	6257914
Chr1	6258264	6267439
Chr1	6270903	6277477
Chr1	6277714	6278492
Chr1	6283652	6288364
Chr1	6292303	6295990
Chr1	6297676	6298943
Chr1	6301397	6303561
Chr1	6303822	6304801
Chr1	6306608	6311933
Chr1	6313649	6319129
Chr1	6322474	6328085
Chr1	6333412	6340835
Chr1	6344345	6352581
Chr1	6358359	6361525
Chr1	6363457	6365027
Chr1	6367159	6368037
Chr1	6368517	6369418
Chr1	6370066	6377260
Chr1	6382037	6382880
Chr1	6383687	6387690
Chr1	6391467	6394267
Chr1	6395667	6396149
Chr1	6397294	6400889
Chr1	6402066	6402992
Chr1	6410872	6412785
Chr1	6419895	6425099
Chr1	6428266	6432335
Chr1	6436086	6444318
Chr1	6456076	6462705
Chr1	6465037	6471717
Chr1	6485507	6494515
Chr1	6499769	6500705
Chr1	6507149	6507355
Chr1	6514891	6518126
Chr1	6521046	6523636
Chr1	6524620	6525485
Chr1	6528272	6528796
Chr1	6531845	6534608
Chr1	6535837	6537653
Chr1	6537896	6541004
Chr1	6544461	6546713
Chr1	6554267	6558930
Chr1	6559377	6564672
Chr1	6568151	6572022
Chr1	6577171	6583821
Chr1	6586889	6587145
Chr1	6587940	6590898
Chr1	6592136	6606520
Chr1	6607239	6612342
Chr1	6613905	6615402
Chr1	6615768	6616731
Chr1	6618823	6624962
Chr1	6630463	6633717
Chr1	6637599	6642664
Chr1	6645196	6649788
Chr1	6650522	6653076
Chr1	6655383	6659148
Chr1	6662582	6663532
Chr1	6665460	6667853
Chr1	6670442	6689708
Chr1	6693866	6694003
Chr1	6696795	6699461
Chr1	6703371	6704402
Chr1	6704666	6706086
Chr1	6710801	6711814
Chr1	6714142	6718348
Chr1	6719948	6722204
Chr1	6722600	6724938
Chr1	6728626	6732151
Chr1	6735486	6735757
Chr1	6746298	6747475
Chr1	6750728	6751356
Chr1	6757512	6758674
Chr1	6760456	6764449
Chr1	6765888	6766496
Chr1	6770164	6774199
Chr1	6777805	6781918
Chr1	6784207	6787074
Chr1	6789731	6790656
Chr1	6793346	6813713
Chr1	6815546	6830103
Chr1	6832770	6833049
Chr1	6835300	6837119
Chr1	6841269	6841525
Chr1	6843538	6857031
Chr1	6860962	6863320
Chr1	6863747	6875887
Chr1	6876100	6879904
Chr1	6881968	6889350
Chr1	6896414	6897556
Chr1	6904259	6904505
Chr1	6909594	6909690
Chr1	6912131	6912703
Chr1	6915127	6922081
Chr1	6923336	6928000
Chr1	6934154	6934781
Chr1	6938200	6940382
Chr1	6940772	6954747
Chr1	6955074	6957016
Chr1	6958745	6967619
Chr1	6970164	6970860
Chr1	6976710	6979612
Chr1	6985778	6987900
Chr1	6994006	7009032
Chr1	7010505	7015130
Chr1	7018379	7024296
Chr1	7030610	7038102
Chr1	7042925	7043931
Chr1	7047559	7048272
Chr1	7050877	7053099
Chr1	7056375	7061343
Chr1	7065249	7071480
Chr1	7073789	7076270
Chr1	7076777	7079899
Chr1	7085596	7085841
Chr1	7089194	7092031
Chr1	7095355	7095373
Chr1	7097654	7100012
Chr1	7103266	7104272
Chr1	7109141	7111152
Chr1	7111440	7115770
Chr1	7124102	7125359
Chr1	7128912	7129148
Chr1	7137330	7157779
Chr1	7164385	7164593
Chr1	7167419	7173617
