Chr1	MSU_osa1r7	CDS	4101860	4101862	.	+	1	Parent=mRNA855
Chr1	MSU_osa1r7	gene	6172233	6172235	.	-	.	ID=gene984;Name=LOC_Os01g11460;Note=zinc%20finger%2C%20C3HC4%20type%20domain%20containing%20protein%2C%20expressed
Chr1	MSU_osa1r7	gene	6172233	6172235	.	-	.	ID=gene984;Name=LOC_Os01g11460;Note=zinc%20finger%2C%20C3HC4%20type%20domain%20containing%20protein%2C%20expressed
Chr1	MSU_osa1r7	gene	6172233	6172235	.	-	.	ID=gene984;Name=LOC_Os01g11460;Note=zinc%20finger%2C%20C3HC4%20type%20domain%20containing%20protein%2C%20expressed
Chr1	MSU_osa1r7	gene	6172233	6172235	.	-	.	ID=gene984;Name=LOC_Os01g11460;Note=zinc%20finger%2C%20C3HC4%20type%20domain%20containing%20protein%2C%20expressed
Chr1	MSU_osa1r7	mRNA	6172233	6172235	.	-	.	ID=mRNA1201;Parent=gene984;Name=LOC_Os01g11460.1
Chr1	MSU_osa1r7	mRNA	6172233	6172235	.	-	.	ID=mRNA1201;Parent=gene984;Name=LOC_Os01g11460.1
Chr1	MSU_osa1r7	mRNA	6172233	6172235	.	-	.	ID=mRNA1201;Parent=gene984;Name=LOC_Os01g11460.1
Chr1	MSU_osa1r7	mRNA	6172233	6172235	.	-	.	ID=mRNA1201;Parent=gene984;Name=LOC_Os01g11460.1
Chr1	MSU_osa1r7	three_prime_UTR	6172233	6172235	.	-	.	Parent=mRNA1201
Chr1	MSU_osa1r7	three_prime_UTR	6172233	6172235	.	-	.	Parent=mRNA1201
Chr1	MSU_osa1r7	three_prime_UTR	6172233	6172235	.	-	.	Parent=mRNA1201
Chr1	MSU_osa1r7	three_prime_UTR	6172233	6172235	.	-	.	Parent=mRNA1201
Chr1	MSU_osa1r7	exon	6172233	6172235	.	-	.	Parent=mRNA1201
Chr1	MSU_osa1r7	exon	6172233	6172235	.	-	.	Parent=mRNA1201
Chr1	MSU_osa1r7	exon	6172233	6172235	.	-	.	Parent=mRNA1201
Chr1	MSU_osa1r7	exon	6172233	6172235	.	-	.	Parent=mRNA1201
Chr1	MSU_osa1r7	gene	7159688	7159690	.	+	.	ID=gene1120;Name=LOC_Os01g12890;Note=expressed%20protein
Chr1	MSU_osa1r7	mRNA	7159688	7159690	.	+	.	ID=mRNA1369;Parent=gene1120;Name=LOC_Os01g12890.1
Chr1	.	intron	7159688	7159690	.	+	.	Parent=mRNA1369
Chr1	MSU_osa1r7	gene	7739101	7739103	.	+	.	ID=gene1202;Name=LOC_Os01g13800;Note=receptor-like%20protein%20kinase%205%20precursor%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	7739101	7739103	.	+	.	ID=gene1202;Name=LOC_Os01g13800;Note=receptor-like%20protein%20kinase%205%20precursor%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	7739101	7739103	.	+	.	ID=gene1202;Name=LOC_Os01g13800;Note=receptor-like%20protein%20kinase%205%20precursor%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	7739101	7739103	.	+	.	ID=gene1202;Name=LOC_Os01g13800;Note=receptor-like%20protein%20kinase%205%20precursor%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	7739101	7739103	.	+	.	ID=gene1202;Name=LOC_Os01g13800;Note=receptor-like%20protein%20kinase%205%20precursor%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	mRNA	7739101	7739103	.	+	.	ID=mRNA1480;Parent=gene1202;Name=LOC_Os01g13800.1
Chr1	MSU_osa1r7	mRNA	7739101	7739103	.	+	.	ID=mRNA1480;Parent=gene1202;Name=LOC_Os01g13800.1
Chr1	MSU_osa1r7	mRNA	7739101	7739103	.	+	.	ID=mRNA1480;Parent=gene1202;Name=LOC_Os01g13800.1
Chr1	MSU_osa1r7	mRNA	7739101	7739103	.	+	.	ID=mRNA1480;Parent=gene1202;Name=LOC_Os01g13800.1
Chr1	MSU_osa1r7	mRNA	7739101	7739103	.	+	.	ID=mRNA1480;Parent=gene1202;Name=LOC_Os01g13800.1
Chr1	MSU_osa1r7	five_prime_UTR	7739101	7739103	.	+	.	Parent=mRNA1480
Chr1	MSU_osa1r7	five_prime_UTR	7739101	7739103	.	+	.	Parent=mRNA1480
Chr1	MSU_osa1r7	five_prime_UTR	7739101	7739103	.	+	.	Parent=mRNA1480
Chr1	MSU_osa1r7	five_prime_UTR	7739101	7739103	.	+	.	Parent=mRNA1480
Chr1	MSU_osa1r7	five_prime_UTR	7739101	7739103	.	+	.	Parent=mRNA1480
Chr1	MSU_osa1r7	exon	7739101	7739103	.	+	.	Parent=mRNA1480
Chr1	MSU_osa1r7	exon	7739101	7739103	.	+	.	Parent=mRNA1480
Chr1	MSU_osa1r7	exon	7739101	7739103	.	+	.	Parent=mRNA1480
Chr1	MSU_osa1r7	exon	7739101	7739103	.	+	.	Parent=mRNA1480
Chr1	MSU_osa1r7	exon	7739101	7739103	.	+	.	Parent=mRNA1480
Chr1	MSU_osa1r7	gene	8479732	8479734	.	-	.	ID=gene1325;Name=LOC_Os01g15110;Note=syntaxin%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	8479732	8479734	.	-	.	ID=gene1325;Name=LOC_Os01g15110;Note=syntaxin%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	8479732	8479734	.	-	.	ID=gene1325;Name=LOC_Os01g15110;Note=syntaxin%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	8479732	8479734	.	-	.	ID=gene1325;Name=LOC_Os01g15110;Note=syntaxin%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	mRNA	8479732	8479734	.	-	.	ID=mRNA1621;Parent=gene1325;Name=LOC_Os01g15110.1
Chr1	MSU_osa1r7	mRNA	8479732	8479734	.	-	.	ID=mRNA1621;Parent=gene1325;Name=LOC_Os01g15110.1
Chr1	MSU_osa1r7	mRNA	8479732	8479734	.	-	.	ID=mRNA1621;Parent=gene1325;Name=LOC_Os01g15110.1
Chr1	MSU_osa1r7	mRNA	8479732	8479734	.	-	.	ID=mRNA1621;Parent=gene1325;Name=LOC_Os01g15110.1
Chr1	MSU_osa1r7	exon	8479732	8479734	.	-	.	Parent=mRNA1621
Chr1	MSU_osa1r7	exon	8479732	8479734	.	-	.	Parent=mRNA1621
Chr1	MSU_osa1r7	exon	8479732	8479734	.	-	.	Parent=mRNA1621
Chr1	MSU_osa1r7	exon	8479732	8479734	.	-	.	Parent=mRNA1621
Chr1	MSU_osa1r7	five_prime_UTR	8479732	8479734	.	-	.	Parent=mRNA1621
Chr1	MSU_osa1r7	five_prime_UTR	8479732	8479734	.	-	.	Parent=mRNA1621
Chr1	MSU_osa1r7	five_prime_UTR	8479732	8479734	.	-	.	Parent=mRNA1621
Chr1	MSU_osa1r7	five_prime_UTR	8479732	8479734	.	-	.	Parent=mRNA1621
Chr1	MSU_osa1r7	gene	12249228	12249230	.	-	.	ID=gene1859;Name=LOC_Os01g21830;Note=hypothetical%20protein
Chr1	MSU_osa1r7	gene	12249228	12249230	.	-	.	ID=gene1859;Name=LOC_Os01g21830;Note=hypothetical%20protein
Chr1	MSU_osa1r7	gene	12249228	12249230	.	-	.	ID=gene1859;Name=LOC_Os01g21830;Note=hypothetical%20protein
Chr1	MSU_osa1r7	mRNA	12249228	12249230	.	-	.	ID=mRNA2257;Parent=gene1859;Name=LOC_Os01g21830.1
Chr1	MSU_osa1r7	mRNA	12249228	12249230	.	-	.	ID=mRNA2257;Parent=gene1859;Name=LOC_Os01g21830.1
Chr1	MSU_osa1r7	mRNA	12249228	12249230	.	-	.	ID=mRNA2257;Parent=gene1859;Name=LOC_Os01g21830.1
Chr1	.	intron	12249228	12249230	.	-	.	Parent=mRNA2257
Chr1	.	intron	12249228	12249230	.	-	.	Parent=mRNA2257
Chr1	.	intron	12249228	12249230	.	-	.	Parent=mRNA2257
Chr1	MSU_osa1r7	gene	13935275	13935277	.	+	.	ID=gene2120;Name=LOC_Os01g24764;Note=expressed%20protein
Chr1	MSU_osa1r7	gene	13935275	13935277	.	+	.	ID=gene2120;Name=LOC_Os01g24764;Note=expressed%20protein
Chr1	MSU_osa1r7	mRNA	13935275	13935277	.	+	.	ID=mRNA2553;Parent=gene2120;Name=LOC_Os01g24764.1
Chr1	MSU_osa1r7	mRNA	13935275	13935277	.	+	.	ID=mRNA2553;Parent=gene2120;Name=LOC_Os01g24764.1
Chr1	MSU_osa1r7	exon	13935275	13935277	.	+	.	Parent=mRNA2553
Chr1	MSU_osa1r7	exon	13935275	13935277	.	+	.	Parent=mRNA2553
Chr1	MSU_osa1r7	three_prime_UTR	13935275	13935277	.	+	.	Parent=mRNA2553
Chr1	MSU_osa1r7	three_prime_UTR	13935275	13935277	.	+	.	Parent=mRNA2553
Chr1	MSU_osa1r7	gene	14511720	14511722	.	-	.	ID=gene2195;Name=LOC_Os01g25600;Note=tetratricopeptide%20repeat%20domain%20containing%20protein%2C%20expressed
Chr1	MSU_osa1r7	mRNA	14511720	14511722	.	-	.	ID=mRNA2641;Parent=gene2195;Name=LOC_Os01g25600.1
Chr1	.	intron	14511720	14511722	.	-	.	Parent=mRNA2641
Chr1	MSU_osa1r7	mRNA	14511720	14511722	.	-	.	ID=mRNA2642;Parent=gene2195;Name=LOC_Os01g25600.2
Chr1	.	intron	14511720	14511722	.	-	.	Parent=mRNA2642
Chr1	MSU_osa1r7	gene	16327644	16327646	.	-	.	ID=gene2467;Name=LOC_Os01g29150;Note=cytochrome%20P450%2072A1%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	16327644	16327646	.	-	.	ID=gene2467;Name=LOC_Os01g29150;Note=cytochrome%20P450%2072A1%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	16327644	16327646	.	-	.	ID=gene2467;Name=LOC_Os01g29150;Note=cytochrome%20P450%2072A1%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	16327644	16327646	.	-	.	ID=gene2467;Name=LOC_Os01g29150;Note=cytochrome%20P450%2072A1%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	16327644	16327646	.	-	.	ID=gene2467;Name=LOC_Os01g29150;Note=cytochrome%20P450%2072A1%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	mRNA	16327644	16327646	.	-	.	ID=mRNA2957;Parent=gene2467;Name=LOC_Os01g29150.1
Chr1	MSU_osa1r7	mRNA	16327644	16327646	.	-	.	ID=mRNA2957;Parent=gene2467;Name=LOC_Os01g29150.1
Chr1	MSU_osa1r7	mRNA	16327644	16327646	.	-	.	ID=mRNA2957;Parent=gene2467;Name=LOC_Os01g29150.1
Chr1	MSU_osa1r7	mRNA	16327644	16327646	.	-	.	ID=mRNA2957;Parent=gene2467;Name=LOC_Os01g29150.1
Chr1	MSU_osa1r7	mRNA	16327644	16327646	.	-	.	ID=mRNA2957;Parent=gene2467;Name=LOC_Os01g29150.1
Chr1	.	intron	16327644	16327646	.	-	.	Parent=mRNA2957
Chr1	.	intron	16327644	16327646	.	-	.	Parent=mRNA2957
Chr1	.	intron	16327644	16327646	.	-	.	Parent=mRNA2957
Chr1	.	intron	16327644	16327646	.	-	.	Parent=mRNA2957
Chr1	.	intron	16327644	16327646	.	-	.	Parent=mRNA2957
Chr1	MSU_osa1r7	gene	18330590	18330592	.	-	.	ID=gene2747;Name=LOC_Os01g33260;Note=retrotransposon%20protein%2C%20putative%2C%20unclassified%2C%20expressed
Chr1	MSU_osa1r7	mRNA	18330590	18330592	.	-	.	ID=mRNA3277;Parent=gene2747;Name=LOC_Os01g33260.1
Chr1	.	intron	18330590	18330590	.	-	.	Parent=mRNA3277
Chr1	MSU_osa1r7	exon	18330591	18330592	.	-	.	Parent=mRNA3277
Chr1	MSU_osa1r7	CDS	18330591	18330592	.	-	0	Parent=mRNA3277
Chr1	MSU_osa1r7	gene	20034910	20034912	.	+	.	ID=gene3006;Name=LOC_Os01g36220;Note=bZIP%20transcription%20factor%20domain%20containing%20protein%2C%20expressed
Chr1	MSU_osa1r7	gene	20034907	20034909	.	+	.	ID=gene3006;Name=LOC_Os01g36220;Note=bZIP%20transcription%20factor%20domain%20containing%20protein%2C%20expressed
Chr1	MSU_osa1r7	gene	20034907	20034909	.	+	.	ID=gene3006;Name=LOC_Os01g36220;Note=bZIP%20transcription%20factor%20domain%20containing%20protein%2C%20expressed
Chr1	MSU_osa1r7	mRNA	20034910	20034912	.	+	.	ID=mRNA3579;Parent=gene3006;Name=LOC_Os01g36220.1
Chr1	MSU_osa1r7	mRNA	20034907	20034909	.	+	.	ID=mRNA3579;Parent=gene3006;Name=LOC_Os01g36220.1
Chr1	MSU_osa1r7	mRNA	20034907	20034909	.	+	.	ID=mRNA3579;Parent=gene3006;Name=LOC_Os01g36220.1
Chr1	MSU_osa1r7	exon	20034910	20034912	.	+	.	Parent=mRNA3579
Chr1	MSU_osa1r7	exon	20034907	20034909	.	+	.	Parent=mRNA3579
Chr1	MSU_osa1r7	exon	20034907	20034909	.	+	.	Parent=mRNA3579
Chr1	MSU_osa1r7	three_prime_UTR	20034910	20034912	.	+	.	Parent=mRNA3579
Chr1	MSU_osa1r7	three_prime_UTR	20034907	20034909	.	+	.	Parent=mRNA3579
Chr1	MSU_osa1r7	three_prime_UTR	20034907	20034909	.	+	.	Parent=mRNA3579
Chr1	MSU_osa1r7	gene	20599338	20599340	.	-	.	ID=gene3078;Name=LOC_Os01g36950;Note=N-rich%20protein%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	20599335	20599337	.	-	.	ID=gene3078;Name=LOC_Os01g36950;Note=N-rich%20protein%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	20599335	20599337	.	-	.	ID=gene3078;Name=LOC_Os01g36950;Note=N-rich%20protein%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	20599335	20599337	.	-	.	ID=gene3078;Name=LOC_Os01g36950;Note=N-rich%20protein%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	mRNA	20599338	20599340	.	-	.	ID=mRNA3657;Parent=gene3078;Name=LOC_Os01g36950.1
Chr1	MSU_osa1r7	mRNA	20599335	20599337	.	-	.	ID=mRNA3657;Parent=gene3078;Name=LOC_Os01g36950.1
Chr1	MSU_osa1r7	mRNA	20599335	20599337	.	-	.	ID=mRNA3657;Parent=gene3078;Name=LOC_Os01g36950.1
Chr1	MSU_osa1r7	mRNA	20599335	20599337	.	-	.	ID=mRNA3657;Parent=gene3078;Name=LOC_Os01g36950.1
Chr1	MSU_osa1r7	three_prime_UTR	20599338	20599340	.	-	.	Parent=mRNA3657
Chr1	MSU_osa1r7	three_prime_UTR	20599335	20599337	.	-	.	Parent=mRNA3657
Chr1	MSU_osa1r7	three_prime_UTR	20599335	20599337	.	-	.	Parent=mRNA3657
Chr1	MSU_osa1r7	three_prime_UTR	20599335	20599337	.	-	.	Parent=mRNA3657
Chr1	MSU_osa1r7	exon	20599338	20599340	.	-	.	Parent=mRNA3657
Chr1	MSU_osa1r7	exon	20599335	20599337	.	-	.	Parent=mRNA3657
Chr1	MSU_osa1r7	exon	20599335	20599337	.	-	.	Parent=mRNA3657
Chr1	MSU_osa1r7	exon	20599335	20599337	.	-	.	Parent=mRNA3657
Chr1	MSU_osa1r7	mRNA	20599338	20599340	.	-	.	ID=mRNA3658;Parent=gene3078;Name=LOC_Os01g36950.2
Chr1	MSU_osa1r7	mRNA	20599335	20599337	.	-	.	ID=mRNA3658;Parent=gene3078;Name=LOC_Os01g36950.2
Chr1	MSU_osa1r7	mRNA	20599335	20599337	.	-	.	ID=mRNA3658;Parent=gene3078;Name=LOC_Os01g36950.2
Chr1	MSU_osa1r7	mRNA	20599335	20599337	.	-	.	ID=mRNA3658;Parent=gene3078;Name=LOC_Os01g36950.2
Chr1	MSU_osa1r7	three_prime_UTR	20599338	20599340	.	-	.	Parent=mRNA3658
Chr1	MSU_osa1r7	three_prime_UTR	20599335	20599337	.	-	.	Parent=mRNA3658
Chr1	MSU_osa1r7	three_prime_UTR	20599335	20599337	.	-	.	Parent=mRNA3658
Chr1	MSU_osa1r7	three_prime_UTR	20599335	20599337	.	-	.	Parent=mRNA3658
Chr1	MSU_osa1r7	exon	20599338	20599340	.	-	.	Parent=mRNA3658
Chr1	MSU_osa1r7	exon	20599335	20599337	.	-	.	Parent=mRNA3658
Chr1	MSU_osa1r7	exon	20599335	20599337	.	-	.	Parent=mRNA3658
Chr1	MSU_osa1r7	exon	20599335	20599337	.	-	.	Parent=mRNA3658
Chr1	MSU_osa1r7	mRNA	20599338	20599340	.	-	.	ID=mRNA3659;Parent=gene3078;Name=LOC_Os01g36950.4
Chr1	MSU_osa1r7	mRNA	20599335	20599337	.	-	.	ID=mRNA3659;Parent=gene3078;Name=LOC_Os01g36950.4
Chr1	MSU_osa1r7	mRNA	20599335	20599337	.	-	.	ID=mRNA3659;Parent=gene3078;Name=LOC_Os01g36950.4
Chr1	MSU_osa1r7	mRNA	20599335	20599337	.	-	.	ID=mRNA3659;Parent=gene3078;Name=LOC_Os01g36950.4
Chr1	MSU_osa1r7	three_prime_UTR	20599338	20599340	.	-	.	Parent=mRNA3659
Chr1	MSU_osa1r7	three_prime_UTR	20599335	20599337	.	-	.	Parent=mRNA3659
Chr1	MSU_osa1r7	three_prime_UTR	20599335	20599337	.	-	.	Parent=mRNA3659
Chr1	MSU_osa1r7	three_prime_UTR	20599335	20599337	.	-	.	Parent=mRNA3659
Chr1	MSU_osa1r7	exon	20599338	20599340	.	-	.	Parent=mRNA3659
Chr1	MSU_osa1r7	exon	20599335	20599337	.	-	.	Parent=mRNA3659
Chr1	MSU_osa1r7	exon	20599335	20599337	.	-	.	Parent=mRNA3659
Chr1	MSU_osa1r7	exon	20599335	20599337	.	-	.	Parent=mRNA3659
Chr1	MSU_osa1r7	gene	22959177	22959179	.	-	.	ID=gene3412;Name=LOC_Os01g40630;Note=uncharacterized%20protein%20PA4923%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	mRNA	22959177	22959179	.	-	.	ID=mRNA4065;Parent=gene3412;Name=LOC_Os01g40630.1
Chr1	MSU_osa1r7	exon	22959177	22959179	.	-	.	Parent=mRNA4065
Chr1	MSU_osa1r7	five_prime_UTR	22959177	22959179	.	-	.	Parent=mRNA4065
Chr1	MSU_osa1r7	gene	23928392	23928394	.	+	.	ID=gene3568;Name=LOC_Os01g42234;Note=amino%20acid%20permease%20family%20protein%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	23928392	23928394	.	+	.	ID=gene3568;Name=LOC_Os01g42234;Note=amino%20acid%20permease%20family%20protein%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	23928392	23928394	.	+	.	ID=gene3568;Name=LOC_Os01g42234;Note=amino%20acid%20permease%20family%20protein%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	23928392	23928394	.	+	.	ID=gene3568;Name=LOC_Os01g42234;Note=amino%20acid%20permease%20family%20protein%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	23928392	23928394	.	+	.	ID=gene3568;Name=LOC_Os01g42234;Note=amino%20acid%20permease%20family%20protein%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	gene	23933402	23933404	.	+	.	ID=gene3568;Name=LOC_Os01g42234;Note=amino%20acid%20permease%20family%20protein%2C%20putative%2C%20expressed
Chr1	MSU_osa1r7	mRNA	23928392	23928394	.	+	.	ID=mRNA4236;Parent=gene3568;Name=LOC_Os01g42234.1
Chr1	MSU_osa1r7	mRNA	23928392	23928394	.	+	.	ID=mRNA4236;Parent=gene3568;Name=LOC_Os01g42234.1
Chr1	MSU_osa1r7	mRNA	23928392	23928394	.	+	.	ID=mRNA4236;Parent=gene3568;Name=LOC_Os01g42234.1
Chr1	MSU_osa1r7	mRNA	23928392	23928394	.	+	.	ID=mRNA4236;Parent=gene3568;Name=LOC_Os01g42234.1
Chr1	MSU_osa1r7	mRNA	23928392	23928394	.	+	.	ID=mRNA4236;Parent=gene3568;Name=LOC_Os01g42234.1
